NODE_ID,NODE_TYPE,NODE_NAME,TURN_P,UPDATEDATE,REMARK,HIST_TYPE,HISTREMARK
2320010601,101,풍무동 514-1,0,20250512,,NODE0001,
2320187503,101,학운리3600,0,20250512,,NODE0001,
2320075303,101,장기동 1832,0,20250512,,NODE0001,
2320083404,101,장기동 1889,0,20250512,,NODE0001,
2320199602,101,대포리356-28,0,20250512,,NODE0001,
2320065002,101,호수공원입구사거리,0,20250512,,NODE0001,
1690004901,101,장흥리56-10,0,20250512,,NODE0001,
1690008801,101,고려저수지입구교차로,0,20250512,,NODE0001,
2320210200,104,교량(서측),0,20250512,,NODE0001,
2320094903,101,운양동1395,0,20250512,,NODE0001,
2320026101,101,삼환아파트앞,0,20250512,,NODE0001,
2320062002,101,구래동 6932,0,20250512,,NODE0001,
2320066404,101,마산동 628-5,0,20250512,,NODE0001,
2320081204,101,장기동 1889,0,20250512,,NODE0001,
1690022304,101,관청리243-7,0,20250512,,NODE0001,
2320095404,101,운양동1395,0,20250512,,NODE0001,
2320184802,101,율생리840,0,20250512,,NODE0001,
2320090002,101,운양동 1413,0,20250512,,NODE0001,
2320194003,101,신곡리694,0,20250512,,NODE0001,
1690003602,101,신봉삼거리,0,20250512,,NODE0001,
1690022702,101,관청리1003-18,0,20250512,,NODE0001,
2320008907,101,성동마을입구,0,20250512,,NODE0001,
2320056402,104,서촌IC교(동측),0,20250512,,NODE0001,
2320204903,101,석탄리530-48,0,20250512,,NODE0001,
2320012904,101,김포시상하수도사업소앞,0,20250512,,NODE0001,
2320020503,101,사우동 912,0,20250512,,NODE0001,
2320098902,101,한국야생조류보호협회중앙회,0,20250512,,NODE0001,
2320002109,101,풍무동197-5,0,20250512,,NODE0001,
2320123604,101,대곶면 대능리 90-5,0,20250512,,NODE0001,
2320171706,101,학운리3418,0,20250512,,NODE0001,
2320137306,101,김포풍무꿈에그린더포레듀5단지아파트,0,20250512,,NODE0001,
2320175507,101,학운리3737,0,20250512,,NODE0001,
1690018402,101,월곳리681,0,20250512,,NODE0001,
2320022801,101,독자골입구교차로,0,20250512,,NODE0001,
1690008912,101,갑곶돈대입구교차로,0,20250512,,NODE0001,
2320057203,101,걸포IC(서측),0,20250512,,NODE0001,
2320106201,104,수안산터널(남측),0,20250512,,NODE0001,
1690009506,101,남산리247-6,0,20250512,,NODE0001,
2320197703,104,양촌읍 학운리 114-263,0,20250512,,NODE0001,
2320007902,104,군하교(서측),0,20250512,,NODE0001,
2320074901,101,김포장기LH11단지,0,20250512,,NODE0001,
2320002112,101,풍무사거리,1,20250512,,NODE0001,
1690003015,101,신문사거리,0,20250512,,NODE0001,
1690016704,101,초지현2교차로,0,20250512,,NODE0001,
2320191901,101,풍무한화유로메트로2단지아파트,0,20250512,,NODE0001,
2320031401,101,덕포진입구,0,20250512,,NODE0001,
1690003018,101,국화리871-17,0,20250512,,NODE0001,
2320090202,104,장기동2009,0,20250512,,NODE0001,
2320209900,104,교량(북측),0,20250512,,NODE0001,
2320212000,101,고촌읍 향산리 123-2,0,20250512,,NODE0001,
2320213200,101,대곶면 초원지리 622,0,20250512,,NODE0001,
1690296600,107,최소노드배치점,0,20250512,,NODE0001,
1690309500,107,최소노드배치점,0,20250512,,NODE0001,
1690310200,107,최소노드배치점,0,20250512,,NODE0001,
1690313900,107,최소노드배치점,0,20250512,,NODE0001,
1690314300,107,최소노드배치점,0,20250512,,NODE0001,
1690315600,107,최소노드배치점,0,20250512,,NODE0001,
1690315800,107,최소노드배치점,0,20250512,,NODE0001,
2320013801,103,속성변화점,0,20250512,,NODE0001,
2320397000,101,감정동 677-5,0,20250512,,NODE0001,
2320369200,101,고촌읍 전호리 755,0,20250512,,NODE0001,
2320244900,101,월곶면 고막리 294-3,0,20250512,,NODE0001,
2320402300,101,감정동 680,0,20250512,,NODE0001,
1690079200,101,불은면 신현리 175-1,0,20250512,,NODE0001,
1690267900,101,길상면 온수리 688-22,0,20250512,,NODE0001,
2320423700,101,감정동 230-1,0,20250512,,NODE0001,
1690120100,101,교동면 대룡리 976,0,20250512,,NODE0001,
1690130700,101,강화읍 관청리 437,0,20250512,,NODE0001,
1690131800,101,하점면 신삼리 994-1,0,20250512,,NODE0001,
1690137700,101,선원면 창리 16-20,0,20250512,,NODE0001,
1690139500,101,강화읍 옥림리 908,0,20250512,,NODE0001,
1690144700,101,양사면 북성리 1425,0,20250512,,NODE0001,
1690146600,101,강화읍 월곳리 719,0,20250512,,NODE0001,
2320374100,101,고촌읍 신곡리 319-9,0,20250512,,NODE0001,
2320324500,101,통진읍 서암리 285-12,0,20250512,,NODE0001,
1690181900,101,송해면 하도리 5-2,0,20250512,,NODE0001,
1690184000,101,강화읍 남산리 576-33,0,20250512,,NODE0001,
1690184900,101,강화읍 갑곳리 377-3,0,20250512,,NODE0001,
1690185300,101,강화읍 옥림리 60-3,0,20250512,,NODE0001,
1690197100,101,교동면 대룡리 459-4,0,20250512,,NODE0001,
1690208300,101,양사면 철산리 산20-3,0,20250512,,NODE0001,
2320348600,107,최소노드배치점,0,20250512,,NODE0001,
2320349100,107,최소노드배치점,0,20250512,,NODE0001,
1690231200,107,최소노드배치점,0,20250512,,NODE0001,
1690251800,107,최소노드배치점,0,20250512,,NODE0001,
1690007007,101,매음리165-4,0,20250512,,NODE0001,
2320001914,103,속성변화점,0,20250512,,NODE0001,
2320009703,101,정서진선착장,0,20250512,,NODE0001,
1690026402,104,교향교(동측),0,20250512,,NODE0001,
2320067201,101,마산동 683,0,20250512,,NODE0001,
2320082801,101,장기동2040,0,20250512,,NODE0001,
2320038204,101,대벽리1350-3,0,20250512,,NODE0001,
1690026205,101,양사면 교산리 381-5,0,20250512,,NODE0001,
2320058203,101,구래동 6899,0,20250512,,NODE0001,
2320016202,106,테리교차로,0,20250512,,NODE0001,
2320174001,101,양촌읍 학운리 3689,0,20250512,,NODE0001,
2320189302,102,학운리79-18,0,20250512,,NODE0001,
1690006403,101,도장삼거리,0,20250512,,NODE0001,
2320060204,101,구래동행정복지센터,0,20250512,,NODE0001,
2320080401,101,장기동 1806,0,20250512,,NODE0001,
2320186702,103,속성변화점,0,20250512,,NODE0001,
2320005211,101,대곶사거리,0,20250512,,NODE0001,
2320106002,103,속성변화점,0,20250512,,NODE0001,
2320183503,101,학운리3780,0,20250512,,NODE0001,
2320078204,101,장기동행정복지센터,0,20250512,,NODE0001,
2320059402,101,구래동 6920,0,20250512,,NODE0001,
2320087703,101,장기동 1946,0,20250512,,NODE0001,
2320024902,101,북변동 404-10,0,20250512,,NODE0001,
1690000205,103,속성변화점,0,20250512,,NODE0001,
2320010702,103,속성변화점,0,20250512,,NODE0001,
2320080902,101,장기동 1955,0,20250512,,NODE0001,
2320051402,101,통진읍 고정리 605-9,0,20250512,,NODE0001,
2320038603,101,학의리회관,0,20250512,,NODE0001,
2320025303,101,건영아파트앞,0,20250512,,NODE0001,
1690012601,101,길상면 초지리 623-2,0,20250512,,NODE0001,
1690006714,101,탑재삼거리,0,20250512,,NODE0001,
1690020304,101,장정리663-4,0,20250512,,NODE0001,
2320059801,101,구래동 6913,0,20250512,,NODE0001,
2320091202,103,속성변화점,0,20250512,,NODE0001,
2320178802,102,귀전리55-16,0,20250512,,NODE0001,
2320188601,101,학운리3590,0,20250512,,NODE0001,
2320085203,101,장기동 1946,0,20250512,,NODE0001,
2320092702,101,운양반다비체육센터,0,20250512,,NODE0001,
1690020403,101,부근교차로,0,20250512,,NODE0001,
2320066002,101,마산동성당,0,20250512,,NODE0001,
2320086602,101,인공폭포사거리,1,20250512,,NODE0001,
2320138528,101,신곡초등학교,0,20250512,,NODE0001,
2320007113,101,통진중고사거리,1,20250512,,NODE0001,
2320025203,101,터널입구,0,20250512,,NODE0001,
2320068601,101,마산역(김포골드라인),1,20250512,,NODE0001,
2320382700,101,걸포동 161-8,0,20250512,,NODE0001,
1690044600,101,강화읍 관청리 813-8,0,20250512,,NODE0001,
1690261600,101,길상면 초지리 279,0,20250512,,NODE0001,
2320391400,101,걸포동 1575,0,20250512,,NODE0001,
1690297000,107,최소노드배치점,0,20250512,,NODE0001,
1690308900,107,최소노드배치점,0,20250512,,NODE0001,
2320517600,107,최소노드배치점,0,20250512,,NODE0001,
1690318100,107,최소노드배치점,0,20250512,,NODE0001,
2320189601,102,누산리1085-116,0,20250512,,NODE0001,
2320035002,101,통진초등학교앞,0,20250512,,NODE0001,
2320080002,101,장기동 1372,0,20250512,,NODE0001,
2320005307,101,대곶초교앞,0,20250512,,NODE0001,
2320049102,104,굴포천교(서측),0,20250512,,NODE0001,
2320122110,101,마송리593,0,20250512,,NODE0001,
1690018001,101,외포리547-99,0,20250512,,NODE0001,
1690007801,101,삼산면 석포리 647,0,20250512,,NODE0001,
2320016302,102,풍무동 666-3,0,20250512,,NODE0001,
2320046902,101,마송초교교차로,0,20250512,,NODE0001,
2320069004,101,마산동 705,0,20250512,,NODE0001,
2320080304,101,장기동 1775,0,20250512,,NODE0001,
2320065503,101,구래동 6935-3,0,20250512,,NODE0001,
1690006705,101,능내리156-2,0,20250512,,NODE0001,
2320008105,101,군하리429-25,0,20250512,,NODE0001,
2320097802,101,운양동1362,0,20250512,,NODE0001,
2320086901,101,장기동1934,0,20250512,,NODE0001,
2320005607,101,구초원사거리,0,20250512,,NODE0001,
2320052402,101,대서명교차로,0,20250512,,NODE0001,
2320009706,101,약암교차로,0,20250512,,NODE0001,
2320078502,101,장기동 1401,0,20250512,,NODE0001,
2320172101,101,학운리3228,0,20250512,,NODE0001,
2320183104,101,양곡리1513,0,20250512,,NODE0001,
1690007304,101,두운리741-1,0,20250512,,NODE0001,
2320082503,101,장기동 2050-5,0,20250512,,NODE0001,
2320095804,101,운양동1384,0,20250512,,NODE0001,
2320165907,101,전호리758,0,20250512,,NODE0001,
2320171113,101,풍무동15-10,0,20250512,,NODE0001,
2320019107,101,독자삼거리,0,20250512,,NODE0001,
2320086201,101,장기동 1945,0,20250512,,NODE0001,
2320043003,101,양촌읍 학운리 3126,0,20250512,,NODE0001,
2320015301,106,테리교차로,1,20250512,,NODE0001,
2320175406,101,학운리3949,0,20250512,,NODE0001,
2320013003,101,풍곡리470-18,1,20250512,,NODE0001,
1690029200,101,강화읍 관청리 118-3,0,20250512,,NODE0001,
2320383100,101,사우동 271-8,0,20250512,,NODE0001,
1690045600,101,양도면 능내리 710-6,0,20250512,,NODE0001,
2320392700,101,북변동 667-77,0,20250512,,NODE0001,
1690298400,107,최소노드배치점,0,20250512,,NODE0001,
2320517400,107,최소노드배치점,0,20250512,,NODE0001,
1690314600,107,최소노드배치점,0,20250512,,NODE0001,
2320237100,101,통진읍 마송리 612,0,20250512,,NODE0001,
2320404400,101,북변동 667-77,0,20250512,,NODE0001,
2320490800,101,하성면 전류리 389-6,0,20250512,,NODE0001,
2320420300,101,사우동 844-1,0,20250512,,NODE0001,
2320275900,101,통진읍 옹정리 199-17,0,20250512,,NODE0001,
1690115200,101,선원면 금월리 990-1,0,20250512,,NODE0001,
2320421100,101,당곡마을앞교차로,0,20250512,,NODE0001,
1690116900,101,교동면 상용리 968,0,20250512,,NODE0001,
2320278200,101,월곶면 개곡리 1193,0,20250512,,NODE0001,
1690122300,101,양사면 북성리 1425,0,20250512,,NODE0001,
2320293300,101,양촌읍 양곡리 74-3,0,20250512,,NODE0001,
1690290300,101,강화읍 용정리 1080-8,0,20250512,,NODE0001,
2320438800,101,풍무동 573-1,0,20250512,,NODE0001,
2320310100,101,운양동 1439,0,20250512,,NODE0001,
1690156000,101,강화읍 갑곳리 375-59,0,20250512,,NODE0001,
1690157600,101,선원면 창리 680-3,0,20250512,,NODE0001,
1690158600,101,강화읍 관청리 889-3,0,20250512,,NODE0001,
1690159500,101,불은면 두운리 452-4,0,20250512,,NODE0001,
2320445800,101,대곶면 대능리 453-1,0,20250512,,NODE0001,
2320330800,101,대곶면 초원지리 208-3,0,20250512,,NODE0001,
1690195700,101,송해면 신당리 558,0,20250512,,NODE0001,
1690200400,101,교동면 읍내리 653,0,20250512,,NODE0001,
1690216600,107,최소노드배치점,0,20250512,,NODE0001,
2320377300,107,최소노드배치점,0,20250512,,NODE0001,
1690233000,107,최소노드배치점,0,20250512,,NODE0001,
2320509100,107,최소노드배치점,0,20250512,,NODE0001,
1690237300,107,최소노드배치점,0,20250512,,NODE0001,
1690237800,107,최소노드배치점,0,20250512,,NODE0001,
1690238400,107,최소노드배치점,0,20250512,,NODE0001,
1690243200,107,최소노드배치점,0,20250512,,NODE0001,
2320505700,107,최소노드배치점,0,20250512,,NODE0001,
2320361400,107,최소노드배치점,0,20250512,,NODE0001,
2320362400,107,최소노드배치점,0,20250512,,NODE0001,
2320471700,107,최소노드배치점,0,20250512,,NODE0001,
2320070003,101,마산동 724,0,20250512,,NODE0001,
2320199102,101,김포나진초등학교,0,20250512,,NODE0001,
2320045105,101,학운리3092,0,20250512,,NODE0001,
2320044902,101,학운리3103,0,20250512,,NODE0001,
2320175103,101,학운리1374-21,0,20250512,,NODE0001,
2320171303,101,선수삼거리,1,20250512,,NODE0001,
2320071702,101,석모리사거리,0,20250512,,NODE0001,
2320001913,106,장곡교차로,1,20241129,,NODE0001,
2320090501,101,EV충전소김포경찰서,0,20250512,,NODE0001,
2320186504,101,학운리3922,0,20250512,,NODE0001,
1690022101,101,관청리677-1,0,20250512,,NODE0001,
2320085003,101,장기동 2041-4,0,20250512,,NODE0001,
2320204702,101,하성중학교,0,20250512,,NODE0001,
2320014803,101,풍무동 1106,0,20250512,,NODE0001,
2320197202,101,대곶면 약암리 6-2,0,20250512,,NODE0001,
2320005215,101,대곶사거리,0,20250512,,NODE0001,
2320086001,101,장기동 1939,0,20250512,,NODE0001,
1690009102,101,오상리입구교차로,0,20250512,,NODE0001,
2320000420,106,고촌IC(북측),0,20250512,,NODE0001,
1690009003,101,선원면 선행리 372-1,0,20250512,,NODE0001,
2320022201,101,사우동 847-11,0,20250512,,NODE0001,
2320084901,101,장기동 1939,0,20250512,,NODE0001,
2320007418,101,목자궁삼거리,0,20250512,,NODE0001,
2320052801,101,통진읍 귀전리 727,0,20250512,,NODE0001,
2320089602,101,운양동 1424,0,20250512,,NODE0001,
2320200803,103,향산리51-2,0,20250512,,NODE0001,
2320081701,101,장기동 1961,0,20250512,,NODE0001,
2320091703,101,운양역,0,20250512,,NODE0001,
2320098204,101,운양동 1400-3,0,20250512,,NODE0001,
2320204602,101,귀전리810-1,0,20250512,,NODE0001,
2320068504,101,EV충전소최참판댁소형주차장,0,20250512,,NODE0001,
2320001202,106,김포IC,0,20250512,,NODE0001,
2320165909,101,전호리758,1,20250512,,NODE0001,
2320184602,102,대명리390-32,0,20250512,,NODE0001,
2320186903,101,학운리3095,0,20250512,,NODE0001,
2320073202,101,운곡사거리,1,20250512,,NODE0001,
2320046508,101,양곡휴먼시아7단지아파트,0,20250512,,NODE0001,
1690054600,101,불은면 두운리 1050-14,0,20250512,,NODE0001,
1690295900,107,최소노드배치점,0,20250512,,NODE0001,
2320516600,107,최소노드배치점,0,20250512,,NODE0001,
1690311000,107,최소노드배치점,0,20250512,,NODE0001,
2320519700,107,최소노드배치점,0,20250512,,NODE0001,
1690314800,107,최소노드배치점,0,20250512,,NODE0001,
1690321300,107,최소노드배치점,0,20250512,,NODE0001,
1690062300,101,강화읍 갑곳리 181-3,0,20250512,,NODE0001,
2320246100,101,대곶면 초원지리 609-4,0,20250512,,NODE0001,
2320246800,101,통진읍 귀전리 747,0,20250512,,NODE0001,
2320249500,101,월곶면 용강리 315-83,0,20250512,,NODE0001,
1690085400,101,양도면 건평리 619-3,0,20250512,,NODE0001,
2320257600,101,통진읍 옹정리 322-22,0,20250512,,NODE0001,
1690106100,101,선원면 냉정리 520-3,0,20250512,,NODE0001,
2320424800,101,대곶면 약암리 765-3,0,20250512,,NODE0001,
1690124200,101,삼산면 석모리 549-1,0,20250512,,NODE0001,
2320496100,101,하성면 원산리 642-15,0,20250512,,NODE0001,
2320286400,101,통진읍 가현리 317-7,0,20250512,,NODE0001,
1690136100,101,불은면 삼성리 20-3,0,20250512,,NODE0001,
2320294100,101,대곶면 석정리 387-8,0,20250512,,NODE0001,
2320325500,101,대곶면 송마리 120-5,0,20250512,,NODE0001,
2320327100,101,고촌읍 풍곡리 401-3,0,20250512,,NODE0001,
2320483800,101,운양동 1397-1,0,20250512,,NODE0001,
1690194300,101,길상면 길직리 402-10,0,20250512,,NODE0001,
2320461300,101,양촌읍 학운리 913,0,20250512,,NODE0001,
2320464400,107,최소노드배치점,0,20250512,,NODE0001,
1690219200,107,최소노드배치점,0,20250512,,NODE0001,
2320351500,107,최소노드배치점,0,20250512,,NODE0001,
2320357600,107,최소노드배치점,0,20250512,,NODE0001,
1690283100,107,최소노드배치점,0,20250512,,NODE0001,
2320363300,107,최소노드배치점,0,20250512,,NODE0001,
1690256000,107,최소노드배치점,0,20250512,,NODE0001,
2320070007,101,마산동 724,0,20250512,,NODE0001,
2320028801,104,북변교(동측),0,20250512,,NODE0001,
2320089804,101,운양동 1418,0,20250512,,NODE0001,
2320070801,102,마산동643-4,0,20250512,,NODE0001,
2320073303,101,장기동 1877-4,0,20250512,,NODE0001,
2320077504,101,장기동 1864,0,20250512,,NODE0001,
2320034202,101,대곶면 석정리 19-2,0,20250512,,NODE0001,
2320053001,101,동을산입구,0,20250512,,NODE0001,
2320022102,104,향산1교(북측),0,20250512,,NODE0001,
2320035103,101,통진도서관,0,20250512,,NODE0001,
2320028604,101,옹정교,0,20250512,,NODE0001,
2320010307,101,고촌읍 태리 1094-16,0,20241129,,NODE0001,
1690057100,101,선원면 냉정리 1037-3,0,20250512,,NODE0001,
1690060500,101,내가면 오상리 611-3,0,20250512,,NODE0001,
1690069400,101,삼산면 매음리 650-9,0,20250512,,NODE0001,
2320480300,101,운양동 1402,0,20250512,,NODE0001,
1690079400,101,강화읍 신문리 301-5,0,20250512,,NODE0001,
2320258000,101,통진읍 서암리 19-5,0,20250512,,NODE0001,
2320419600,101,감정동 254-70,0,20250512,,NODE0001,
2320276900,101,통진읍 가현리 278,0,20250512,,NODE0001,
2320290600,101,걸포동 1215,0,20250512,,NODE0001,
2320297200,101,월곶면 갈산리 산118-1,0,20250512,,NODE0001,
2320312500,101,통진읍 가현리 867,0,20250512,,NODE0001,
2320317900,101,통진읍 서암리 758-100,0,20250512,,NODE0001,
2320326200,101,통진읍 서암리 933-36,0,20250512,,NODE0001,
1690209500,107,최소노드배치점,0,20250512,,NODE0001,
1690213200,107,최소노드배치점,0,20250512,,NODE0001,
2320348500,107,최소노드배치점,0,20250512,,NODE0001,
2320486700,107,최소노드배치점,0,20250512,,NODE0001,
1690248800,107,최소노드배치점,0,20250512,,NODE0001,
1690283900,107,최소노드배치점,0,20250512,,NODE0001,
1690284200,107,최소노드배치점,0,20250512,,NODE0001,
1690284400,107,최소노드배치점,0,20250512,,NODE0001,
2320378900,107,최소노드배치점,0,20250512,,NODE0001,
1690011603,103,속성변화점,0,20250512,,NODE0001,
2320186604,101,학운리3922,0,20250512,,NODE0001,
2320037501,103,속성변화점,0,20250512,,NODE0001,
2320052102,101,서암교차로,0,20250512,,NODE0001,
2320034206,101,석정교차로,0,20250512,,NODE0001,
1690007008,101,매음리254-9,0,20250512,,NODE0001,
2320011503,101,고촌읍행정복지센터,0,20250512,,NODE0001,
2320091402,101,운양동 1435-4,0,20250512,,NODE0001,
2320095902,101,운양동1395,0,20250512,,NODE0001,
2320095903,101,운양동1395,0,20250512,,NODE0001,
2320069301,101,마산119안전센터,0,20250512,,NODE0001,
2320084302,101,장기동 1970,0,20250512,,NODE0001,
2320092003,101,국민건강보험공단김포지사,0,20250512,,NODE0001,
2320094501,101,운양동 1405,0,20250512,,NODE0001,
2320005308,101,대곶초교앞,0,20250512,,NODE0001,
2320029908,101,대명교앞,0,20250512,,NODE0001,
2320111101,104,운양2지하차도(서측),0,20250512,,NODE0001,
1690020102,104,터널(동측),0,20250512,,NODE0001,
2320093103,101,운양동 1346,0,20250512,,NODE0001,
2320008905,101,성동마을입구,0,20250512,,NODE0001,
2320017001,103,속성변화점,0,20250512,,NODE0001,
2320061304,101,김포반디유치원,0,20250512,,NODE0001,
2320176702,101,사우동107-3,0,20250512,,NODE0001,
1690021104,101,남산리193-4,0,20250512,,NODE0001,
2320003303,101,북변동 98-2,0,20250512,,NODE0001,
2320122111,101,마송리508-1,0,20250512,,NODE0001,
2320009901,102,신곡리766-5,0,20250512,,NODE0001,
2320037602,101,작은미술관보구곶,0,20250512,,NODE0001,
1690004703,101,장흥저수지,0,20250512,,NODE0001,
1690008510,101,대문고개교차로,0,20250512,,NODE0001,
2320171403,101,학운리878,0,20250512,,NODE0001,
2320085801,101,장기동 1928-3,0,20250512,,NODE0001,
2320092804,101,운양동 1348,0,20250512,,NODE0001,
2320207103,101,학운리4188,0,20250512,,NODE0001,
2320051102,101,월곶면 갈산리 21-4,0,20250512,,NODE0001,
1690009503,101,남산리247-6,0,20250512,,NODE0001,
2320196001,101,강서구-김포시,0,20250512,,NODE0001,
2320010502,103,속성변화점,0,20250512,,NODE0001,
2320049902,101,걸포동462-1,0,20250512,,NODE0001,
2320069104,101,마산동 652-8,0,20250512,,NODE0001,
2320107906,101,양촌산업단지,0,20250512,,NODE0001,
2320190002,102,걸포북변역(김포골드라인),0,20250512,,NODE0001,
2320008110,101,포내리363-5,0,20250512,,NODE0001,
2320094101,101,모담공원삼거리,1,20250512,,NODE0001,
2320063802,101,구래동6923,0,20250512,,NODE0001,
2320077604,101,초당마을사거리,0,20250512,,NODE0001,
2320088203,101,청수골입구,0,20250512,,NODE0001,
2320002502,101,신사우사거리,0,20250512,,NODE0001,
2320007112,101,통진중고사거리,1,20250512,,NODE0001,
1690021801,101,신문리84-2,0,20250512,,NODE0001,
2320385000,101,풍무동 757,0,20250512,,NODE0001,
1690047800,101,내가면 황청리 346-4,0,20250512,,NODE0001,
2320509900,107,최소노드배치점,0,20250512,,NODE0001,
2320517200,107,최소노드배치점,0,20250512,,NODE0001,
2320097204,101,운양동1375,0,20250512,,NODE0001,
2320231000,101,양촌읍 양곡리 344,0,20250512,,NODE0001,
2320238200,101,통진읍 서암리 1114,0,20250512,,NODE0001,
1690067300,101,길상면 길직리 843-5,0,20250512,,NODE0001,
2320404200,101,북변동 200-28,0,20250512,,NODE0001,
2320255400,101,통진읍 옹정리 199-3,0,20250512,,NODE0001,
1690086100,101,불은면 삼성리 산91-78,0,20250512,,NODE0001,
1690092800,101,길상면 길직리 3-4,0,20250512,,NODE0001,
1690132800,101,화도면 흥왕리 337-4,0,20250512,,NODE0001,
1690270800,101,길상면 선두리 890-5,0,20250512,,NODE0001,
2320433300,101,북변동 849,0,20250512,,NODE0001,
1690146800,101,송해면 당산리 424-8,0,20250512,,NODE0001,
2320314900,101,양촌읍 양곡리 1500,0,20250512,,NODE0001,
2320330700,101,대곶면 초원지리 75-2,0,20250512,,NODE0001,
2320334100,101,통진읍 서암리 758-108,0,20250512,,NODE0001,
1690291800,101,불은면 고능리 1308,0,20250512,,NODE0001,
1690226300,107,최소노드배치점,0,20250512,,NODE0001,
1690229600,107,최소노드배치점,0,20250512,,NODE0001,
2320356300,107,최소노드배치점,0,20250512,,NODE0001,
1690236000,107,최소노드배치점,0,20250512,,NODE0001,
1690243700,107,최소노드배치점,0,20250512,,NODE0001,
1690247200,107,최소노드배치점,0,20250512,,NODE0001,
2320472500,107,최소노드배치점,0,20250512,,NODE0001,
2320068301,101,마산동 715,0,20250512,,NODE0001,
2320070004,101,마산동 724,0,20250512,,NODE0001,
1690017904,101,삼산면 석포리 133-3,0,20250512,,NODE0001,
1690005502,103,속성변화점,0,20250512,,NODE0001,
2320035401,103,속성변화점,0,20250512,,NODE0001,
2320181103,101,마송리602,0,20250512,,NODE0001,
2320027604,101,대우아파트앞,0,20250512,,NODE0001,
2320055102,106,나진IC,0,20250512,,NODE0001,
2320082802,101,장기동2040,0,20250512,,NODE0001,
2320171607,101,학운리911,0,20250512,,NODE0001,
2320198805,101,한강메트로자이2단지,1,20250512,,NODE0001,
2320001506,103,속성변화점,0,20250512,,NODE0001,
2320019807,101,학운리3092,0,20250512,,NODE0001,
2320073401,103,속성변화점,0,20250512,,NODE0001,
2320011904,101,고촌읍 신곡리 1134,0,20250512,,NODE0001,
2320023602,104,북변터널(서측),0,20250512,,NODE0001,
2320078202,101,장기동행정복지센터,0,20250512,,NODE0001,
2320018301,101,운동장앞사거리,0,20250512,,NODE0001,
2320026204,101,김포본동행정복지센터,0,20250512,,NODE0001,
2320191702,102,풍무동3-5,0,20250512,,NODE0001,
2320001705,101,한국낚시협동조합,0,20250512,,NODE0001,
2320004101,101,시청입구교차로,0,20250512,,NODE0001,
2320004902,101,감안교,0,20250512,,NODE0001,
2320014404,101,풍무초등학교앞,0,20250512,,NODE0001,
2320122501,101,마송리514-5,0,20250512,,NODE0001,
2320189203,101,학운리3105,0,20250512,,NODE0001,
2320193802,101,신곡리693,0,20250512,,NODE0001,
2320022804,101,독자골입구교차로,0,20250512,,NODE0001,
2320069801,101,마산동 709,0,20250512,,NODE0001,
2320093701,101,운양동 1348,0,20250512,,NODE0001,
2320097103,101,운양동 1271-4,0,20250512,,NODE0001,
2320182503,101,수참리460-3,0,20250512,,NODE0001,
2320172102,101,학운리3228,0,20250512,,NODE0001,
2320023502,103,속성변화점,0,20250512,,NODE0001,
2320026704,101,현대아파트,0,20250512,,NODE0001,
2320065803,101,마산동 634-1,0,20250512,,NODE0001,
2320075604,101,고창마을사거리,1,20250512,,NODE0001,
2320193103,101,신곡리697,0,20250512,,NODE0001,
2320052501,101,서암고정로교차로,0,20250512,,NODE0001,
2320063001,101,한가람사거리,1,20250512,,NODE0001,
2320208300,104,지하차도(동측),0,20250512,,NODE0001,
2320215300,101,대곶면 약암리 1201-1,0,20250512,,NODE0001,
2320385900,101,양촌읍 학운리 3096,0,20250512,,NODE0001,
2320228300,101,월곶면 고막리 12-10,0,20250512,,NODE0001,
2320517000,107,최소노드배치점,0,20250512,,NODE0001,
1690255900,107,최소노드배치점,0,20250512,,NODE0001,
1690068900,101,교동면 인사리 440-2,0,20250512,,NODE0001,
1690071400,101,삼산면 매음리 산336-1,0,20250512,,NODE0001,
2320403500,101,걸포동 1530-10,0,20250512,,NODE0001,
1690082700,101,양사면 교산리 1180-1,0,20250512,,NODE0001,
1690087700,101,하점면 신삼리 433-3,0,20250512,,NODE0001,
1690100100,101,선원면 창리 408,0,20250512,,NODE0001,
1690102300,101,불은면 고능리 697-7,0,20250512,,NODE0001,
1690103200,101,삼산면 매음리 산315-3,0,20250512,,NODE0001,
2320267700,101,사우동 1474,0,20250512,,NODE0001,
2320418100,101,걸포동 1578,0,20250512,,NODE0001,
2320274000,101,통진읍 옹정리 197-25,0,20250512,,NODE0001,
2320435900,101,양촌읍 학운리 448-183,0,20250512,,NODE0001,
1690161100,101,삼산면 매음리 1059-25,0,20250512,,NODE0001,
1690163700,101,하점면 장정리 885-2,0,20250512,,NODE0001,
2320447400,101,사우동 1136,0,20250512,,NODE0001,
2320450300,101,대곶면 대벽리 1350-3,0,20250512,,NODE0001,
2320459800,101,양촌읍 대포리 117-15,0,20250512,,NODE0001,
1690211800,107,최소노드배치점,0,20250512,,NODE0001,
1690217400,107,최소노드배치점,0,20250512,,NODE0001,
1690221000,107,최소노드배치점,0,20250512,,NODE0001,
2320486000,107,최소노드배치점,0,20250512,,NODE0001,
1690228600,107,최소노드배치점,0,20250512,,NODE0001,
1690229900,107,최소노드배치점,0,20250512,,NODE0001,
2320468600,107,최소노드배치점,0,20250512,,NODE0001,
2320358800,107,최소노드배치점,0,20250512,,NODE0001,
1690243600,107,최소노드배치점,0,20250512,,NODE0001,
